date,company,text,unfair
,카카오게임즈,회사는 회원이 본인의 개인정보 등(계정 포함)을 변경하여 얻는 불이익 및 정보 상실에 대해서는 회사의 고의 또는 중대한 과실이 없는 한 책임을 지지 않습니다.,FALSE
,카카오게임즈,"회사는 회원이 디바이스 비밀번호, 오픈마켓 사업자가 제공하는 비밀번호 등을 관리하지 않아 발생하는 제3자 결제에 대한 책임을 지지 않습니다. 다만, 회사의 고의 또는 과실에 의한 경우에는 그러지 아니합니다.",FALSE
,카카오게임즈,"회사는 회원이 다른 회원 또는 타인과 서비스를 매개로 발생한 거래나 분쟁에 대해 개입할 의무가 없으며, 이로 인한 손해에 대한 책임을 지지 않습니다.",FALSE
,카카오게임즈,회사는 무료로 제공되는 서비스의 이용과 관련하여 회원에게 발생하는 손해에 대해서는 책임을 지지 않습니다. 그러나 회사의 고의 또는 중과실에 의한 경우에는 그러하지 아니합니다.,FALSE
,카카오게임즈,회사는 회원이 서비스를 이용하여 기대하는 이익을 얻지 못하거나 상실한 것에 대하여 책임을 지지 않습니다.,FALSE
,카카오게임즈,"회사는 회원의 게임상 경험치, 등급, 아이템, 게임상 머니 등의 손실에 대하여 책임을 지지 않습니다. 다만, 회사의 고의 또는 과실로 인한 경우에는 그러하지 아니합니다.",FALSE
,카카오게임즈,"회원이 디바이스의 변경, 디바이스의 번호 변경, 운영체제(OS) 버전의 변경, 해외 로밍, 통신사 이동 등으로 인해 콘텐츠의 전부 또는 일부 기능을 이용할 수 없는 경우 회사는 이에 대해 책임을 지지 않습니다. 다만, 회사의 고의 또는 과실에 의한 경우에는 그러지 아니합니다.",FALSE
,카카오게임즈,"회원이 회사가 제공하는 콘텐츠나 계정정보를 삭제한 경우 회사는 이에 대한 책임을 지지 않습니다. 다만, 회사의 고의 또는 과실에 의한 경우에는 그러지 아니합니다.",FALSE
,카카오게임즈,"회사는 임시회원이 서비스 이용으로 발생한 손해에 대해서는 책임을 지지 않습니다. 다만, 회사의 고의 또는 과실에 의한 경우에는 그러하지 아니합니다.",FALSE
,카카오게임즈,"회사가 회원에게 통지를 하는 경우 회원의 전자우편주소, 전자메모, 게임 서비스 내 쪽지, 문자메시지 등으로 할 수 있습니다.",FALSE
,카카오게임즈,회사는 회원 전체에게 통지를 하는 경우 7일 이상 게임서비스 내에 게시하거나 팝업화면 등을 제시함으로써 제1항의 통지에 갈음할 수 있습니다.,FALSE
,카카오게임즈,회사와 회원간 제기된 소송은 대한민국법을 준거법으로 합니다.,FALSE
,카카오게임즈,회사와 회원간 발생한 분쟁에 관한 재판 관할은 법령에 정한 절차에 따른 법원을 관할 법원으로 합니다.,FALSE
,카카오게임즈,회사는 회원의 편의를 고려하여 회원의 의견이나 불만을 제시하는 방법을 게임서비스 내 또는 그 연결화면에 안내합니다. 회사는 이러한 회원의 의견이나 불만을 처리하기 위한 전담인력을 운영합니다.,FALSE
,카카오게임즈,"회사는 회원으로부터 제기되는 의견이나 불만이 정당하다고 객관적으로 인정될 경우에는 합리적인 기간 내에 이를 신속하게 처리합니다. 다만, 처리에 장기간이 소요되는 경우에는 회원에게 장기간이 소요되는 사유와 처리일정을 게임서비스 내 공지하거나 제28조 제1항에 따라 통지합니다.",FALSE
,카카오게임즈,"회사와 회원 간에 분쟁이 발생하여 제3의 분쟁조정기관이 조정할 경우 회사는 이용제한 등 회원에게 조치한 사항을 성실히 증명하고, 조정기관의 조정에 따를 수 있습니다.",FALSE
,NHN,"이 약관은 엔에이치엔이 제공하는 한게임 및 한게임 관련 제반 서비스의 이용과 관련하여 회사와 회원과의 권리, 의무 및 책임사항, 기타 필요한 사항을 규정함을 목적으로 합니다.",FALSE
,NHN,이 약관에서 사용하는 용어의 정의는 다음과 같습니다.,FALSE
,NHN,게임서비스라 함은 구현되는 단말기와 상관없이 회사가 회원에게 제공하는 한게임 및 한게임 관련 제반 서비스를 의미합니다.,FALSE
,NHN,회원이라 함은 회사의 게임서비스에 접속하여 이 약관에 따라 회사와 이용계약을 체결 하고 회사가 제공하는 게임서비스 이용 자격을 부여받은 자를 의미합니다.,FALSE
,NHN,아이디라 함은 회원의 식별과 게임서비스 이용을 위하여 회원이 정하고 회사가 승인하는 문자와 숫자의 조합을 의미합니다.,FALSE
,NHN,비밀번호라 함은 회원이 부여받은 계정과 일치되는 회원임을 확인하고 회원의 정 보 및 권익보호를 위해 회원 자신이 정하여 비밀로 관리하는 문자 또는 숫자의 조합을 의미합니다.,FALSE
,NHN,"계정정보라 함은 회원의 아이디, 비밀번호, 성명 등 회원이 회사에 제공한 일반정 보 및 게임이용정보, 이용요금 결제상태 등 생성정보를 통칭합니다.",FALSE
,NHN,"정액제: 일정 기간을 기준으로 하여 회사가 미리 책정한 요금을 지불하고, 해당 요 금에 해당하는 기간만큼 이용할 수 있는 서비스",FALSE
,NHN,"게임아이템: 게임 내에서 사용 가능한 도구, 특정능력을 부여 또는 향상시키는 것, 회원을 나타내는 가상의 그래픽 아이콘 등의 물품항목으로서 회사의 책정한 요금을 결제하여 이용할 수 있는 서비스",FALSE
,NHN,기타 요금제: 회사의 운영정책에 따라 특별히 책정한 요금을 결제하여 이용할 수 있는 서비스,FALSE
,NHN,사이버포인트라 함은 게임서비스를 이용 또는 구매하기 위해 사용되는 가상의 데이터 로서 게임서비스의 효율적 이용을 위해 회사가 임의로 책정하고 무료로 지급하는 일체의 캐쉬아이템이라 함은 게임서비스 내에서 유료서비스를 이용 또는 구매하기 위해서 사 용되는 가상의 테이터로서 회원이 대금을 지급하고 유상으로 구입하는 것으로 한코인을 제외한 것을 의미합니다.,FALSE
,NHN,자동결제라 함은 일정 주기마다 회원이 입력한 결제수단 등의 결제정보로 유료서비스 를 자동으로 구매하는 결제 방식을 의미합니다.,FALSE
,NHN,"게시물이라 함은 회원이 게임서비스를 이용함에 있어 게임서비스상에 게시한 문자, 문서, 그림, 음성, 영상 또는 이들의 조합으로 이루어진 모든 정보를 의미합니다.",FALSE
,NHN,이 약관에서 사용하는 용어의 정의는 제1항 각호에서 정하는 것을 제외하고는 관계법령 및 기타 일반적인 상관례에 의합니다.,FALSE
,NHN,회사는 이 약관의 내용을 회원이 쉽게 알 수 있도록 게임서비스 초기 화면에 게시하거나 연결화면을 통해 제공하는 방법으로 회원에게 공지합니다.,FALSE
,NHN,회사는 회원이 고객센터를 통해 회사와 이 약관의 내용에 관하여 질의 및 응답을 할 수 있도록 조치를 취합니다.,FALSE
,NHN,"회사는 게임서비스를 이용하고자 하는 자가 약관의 내용을 쉽게 알 수 있도록 작성하고 약관에 동의하기에 앞서 약관에 정하여져 있는 내용 중 청약철회, 과오납금의 환급, 계약해제·해지, 회 사의 면책사항 및 회원에 대한 피해보상 등과 같은 중요한 내용을 이용자가 쉽게 이해할 수 있도록 굵은 글씨 등으로 처리하거나 별 도의 연결화면 또는 팝업화면 등을 통해 제공하고 이용자의 동의를 얻도록 합니다.",FALSE
,NHN,"회사는 “약관의 규제에 관한 법률”, “정보통신망이용촉진 및 정보보호 등에 관한 법률”, “게임산업진흥에 관한 법률”, ""전자상거래 등에서의 소비자보호에 관한 법률"", ""콘텐츠산업 진흥법"" 등 관계 법령을 위배하지 않는 범위에서 이 약관을 개정할 수 있습니다.",FALSE
,NHN,"회사가 이 약관을 개정할 경우에는 적용일자 및 개정내용, 개정사유 등을 명시하여 그 적용일자로부터 최소한 7일 이전부터 그 적용일자 경과 후 상당한 기간이 경과할 때까지 한게임 초기화면 또는 초기화면과의 연결화면을 통해 공지합니다.",FALSE
,NHN,"회사가 이 약관을 개정할 경우에는 개정 약관 공지 후 개정 약관의 적용에 대한 회원의 동의 여부를 확인합니다. 단, 개정 약관 공지 시 회원이 동의 또는 거부의 의사표시를 하지 않으면 승낙한 것으로 간주 하겠다는 내용도 함께 공지한 경우에는 회원이 약관 시행일까지 거부 의사를 표시하지 않는다면 개정 약관에 동의한 것으로 봅 니다.",FALSE
,NHN,"회원이 개정 약관의 적용에 동의하지 않는 경우 회사는 해당 회원에 대해 개정 약관의 내용을 적용할 수 없으며, 이 경우 회원 또는 회사는 이용계약을 해지할 수 있습니다.",FALSE
,NHN,회사는 이 약관을 적용하기 위하여 필요한 사항과 회원의 권익을 보호하고 게임세계 내 질서 를 유지하기 위하여 이 약관에서 구체적 범위를 정하여 위임한 사항을 게임서비스 운영정책으로 정할 수 있습 니다.,FALSE
,NHN,회사는 운영정책의 내용을 회원이 알 수 있도록 게임초기 화면이나 게임서비스 홈페이지에 게시하거나 연결화면을 통해 제공하는 방법으로 회원에게 공지하여야 합니다.,FALSE
,NHN,회원의 권리 또는 의무에 중대한 변경을 가져오거나 약관 내용을 변경하는 것과 동 일한 효력이 발생하는 운영정책 개정의 경우에는 제4조의 절차에 따릅니다.,FALSE
,NHN,"회사는 개별 게임서비스에 대해서는 별도의 이용약관 및 운영정책을 둘 수 있으며, 해당 내용이 이 약관과 상충할 경우에는 개별 게임서비스 약관 등이 우선하여 적용됩니다.",FALSE
,NHN,"이 약관에서 정하지 아니한 사항이나 해석에 대해서는 개별 게임서비스 약관 등 및 “전자상거래 등에서의 소비자보호에 관한 법률”, “약관의 규제에 관한 법률”, “게임산업진흥에 관한 법률”, “정보통신망 이용촉 진 및 정보보호 등에 관한 법률”, “콘텐츠산업 진흥법” 등 관계법령, 일반 상관례에 따릅니다.",FALSE
,NHN,"회사가 제공하는 게임서비스를 이용하고자 하는 자는 이 약관의 내용에 대하여 동의를 하고, 개별 게임 초기 화면이나 게임서비스 홈페이지에서 제공하는 이용신청서를 작성하는 방법으로 이용신청을 하여야 합니다.",FALSE
,NHN,이용자는 이용신청 시 회사에서 요구하는 제반 정보를 제공하여야 합니다.,FALSE
,NHN,"이용자는 제1항의 이용 신청 시 본인의 실명 및 실제 정보를 기재하여야 합니다. 실명 또는 식 별정보를 허위로 기재하거나 타인의 명의를 도용한 경우 회원은 이 약관에 의한 회원의 권리를 주장할 수 없고, 회사는 환급 없이 이용계약을 취소하거나 해지할 수 있습니다.",FALSE
,NHN,"청소년이 이용신청을 할 경우에는 법정대리인의 동의를 얻어야 하고, 구체적인 동의절차는 “게임산업진흥에 관 한 법률” 및 시행령에 따라 회사가 제공하는 방법에 따르도록 합니다.",FALSE
,NHN,"회원은 이 약관에 의하여 회사에 정보를 제공하여야 하는 경우에는 진실된 정보를 제공하여야 하며, 허위정보 제공으로 인해 발생한 불이익에 대해서는 보호받지 못합니다.",FALSE
,NHN,"회원은 개인정보관리화면을 통하여 언제든지 본인의 개인정보를 열람하고 수정할 수 있습니다. 다만, 서비스 관리를 위해 필요한 실명, 아이디등은 수정이 불가능합니다.",FALSE
,NHN,회원은 회원가입 신청 시 기재한 사항이 변경되었을 경우 온라인으로 수정을 하거나 전자우편 기타 방법으로 회사에 대하여 그 변경사항을 알려야 합니다.,FALSE
,NHN,회사는 “정보통신망 이용촉진 및 정보보호 등에 관한 법률” 등 관계 법령이 정하는 바에 따라 회원의 개인정보를 보호하기 위해 노력합니다. 회원 개인정보의 보호 및 사용에 대해서는 관계법령 및 회사의 개인 정보 처리방침이 적용됩니다.,FALSE
,NHN,회사의 공식 사이트 이외의 단순히 링크된 제3자의 사이트 및 서비스에서는 회사의 개인정보처리방침이 적용되지 않습니다.,FALSE
,NHN,회사는 회원의 귀책사유로 인하여 노출된 회원의 계정정보를 포함한 모든 정보에 대 해서 일체의 책임을 지지 않습니다.,FALSE
,NHN,"회사는 회원에 대하여 회원의 정보 보호, 서비스 이용안내 등의 편의를 위해 회원이 선정한 일정한 문자, 숫자의 조합을 아이디로 부여합니다.",FALSE
,NHN,회사는 계정정보를 통하여 당해 회원의 서비스 이용가능 여부 등의 제반 회원관리업무를 수행합니다.,FALSE
,NHN,"회원의 계정정보에 관한 관리책임은 회원에게 있으며, 이를 제3자가 이용하도록 하여서는 안 됩니다. 회원이 본인의 계정정보를 소홀히 관리하거나 제3자에게 이용을 승낙함으로써 발생하는 손해에 대하여는 회원 에게 책임이 있습니다.",FALSE
,NHN,회원은 계정정보가 도용되거나 제3자가 사용하고 있음을 인지한 경우에는 이를 즉 시 회사에 통지하고 회사의 안내에 따라야 합니다.,FALSE
,NHN,"제4항의 경우에 해당 회원이 회사에 그 사실을 통지하지 않거나, 통지한 경우에도 회사의 안내에 따르지 않아 발생한 불이익에 대하여 회사는 책임지지 않습니다.",FALSE
,NHN,"회원은 정기적으로 비밀번호를 변경하여야 하며, 회사는 회원이 원하는 경우 언제든지 비밀번호를 변경할 수 있도록 합니다.",FALSE
,NHN,"회사는 관계법령과 이 약관이 금지하거나 미풍양속에 반하는 행위를 하지 않으며, 계속적이고 안정적으로 서비스를 제공하기 위하여 최선을 다하여 노력합니다.",FALSE
,NHN,회사는 회원이 안전하게 서비스를 이용할 수 있도록 개인정보보호를 위해 보안시스템을 갖추어야 하며 개인정보처리방침을 공시하고 준수합니다. 회사는 이 약관 및 개인정보처리방침에서 정한 경우 를 제외하고는 회원의 개인정보가 제3자에게 공개 또는 제공되지 않도록 합니다.,FALSE
,NHN,회사는 서비스 이용과 관련하여 회원으로부터 제기된 의견이나 불만이 정당하다고 인정할 경우에는 이를 처리하여야 합니다. 회원이 제기한 의견이나 불만사항에 대해서는 게시판을 활용하거나 전자우편 등을 통 하여 회원에게 처리과정 및 결과를 전달합니다.,FALSE
,NHN,"회사는 계속적이고 안정적인 서비스의 제공을 위하여 서비스 개선을 하던 중 설비에 장애가 생기거나 데이터 등이 멸실된 때에는 천재지변, 비상사태, 현재의 기술로는 해결이 불가능한 결함 및 장애 등 부득이한 사 유가 없는 한 지체 없이 이를 수리 또는 복구하도록 최선의 노력을 다합니다.",FALSE
,NHN,회원은 신청 또는 변경 시 허위내용의 등록의 행위를 하여서는 안 됩니다.,FALSE
,NHN,회원은 타인의 정보도용의 행위를 하여서는 안 됩니다.,FALSE
,NHN,"회원은 회사의 임직원, 운영자, 기타 관계자를 사칭하는 행위를 하여서는 안 됩니다.",FALSE
,NHN,회원은 회사가 게시한 정보의 변경의 행위를 하여서는 안 됩니다.,FALSE
,NHN,회원은 회사가 금지한 정보 등의 송신 또는 게시 행위를 하여서는 안 됩니다.,FALSE
,NHN,"회원은 회사가 제공 또는 승인하지 않은 컴퓨터 프로그램이나 기기 또는 장치를 제 작, 배포, 이용, 광고하는 행위를 하여서는 안 됩니다.",FALSE
,NHN,회원은 회사와 기타 제3자의 저작권 등 지적재산권을 침해하는 행위를 하여서는 안 됩니다.,FALSE
,NHN,회원은 회사 및 기타 제3자의 명예를 손상시키거나 업무를 방해하는 행위를 하여서는 안 됩니다.,FALSE
,NHN,"회원은 외설 또는 폭력적인 메시지, 화상, 음성, 기타 공서양속에 반하는 정보를 회 사에 공개 또는 게시하는 행위를 하여서는 안 됩니다.",FALSE
,NHN,"회원은 회사의 동의 없이 영리, 영업, 광고, 정치활동 등을 목적으로 서비스를 사용 하는 행위를 하여서는 안 됩니다.",FALSE
,NHN,"회원은 게임이나 캐릭터, 계정, 게임아이템, 게임머니, 사이버포인트 등을 유상으 로 처분하거나 권리의 객체로 하는 행위를 하여서는 안 됩니다.",FALSE
,NHN,회원은 기타 관계 법령에서 금지하거나 선량한 풍속 기타 사회통념상 허용되지 않 거나 부당한 행위를 하여서는 안 됩니다.,FALSE
,NHN,"회원은 관계법령, 이 약관의 규정, 이용안내 및 서비스와 관련하여 공지한 주의사항, 회사가 통지하는 사항 등을 확인하고 준수하여야 하며, 기타 회사의 업무에 방해되는 행위를 하여서는 안 됩니다.",FALSE
,NHN,"회원은 회사가 제공하는 게임서비스를 이 약관, 운영정책 및 회사가 설정한 규칙에 따라 이용할 수 있습니다.",FALSE
,NHN,"회사는 회사가 창조한 게임 내용의 제작, 변경, 유지, 보수에 관한 포괄적인 권한을 가지며, 서비스의 질서와 게임성 유지를 위하여 필요한 조치를 취합니다.",FALSE
,NHN,"회사는 분할, 합병, 영업양도, 당해 서비스의 수익 악화, 게임성 유지, 기술상ㆍ운영상의 필요 등 상당한 이유가 있는 경우, 제공하고 있는 전부 또는 일부 서비스를 변경할 수 있으며, 변경 전 7일 이상 해당 게임사이트 등을 통하여 사전 공지합니다. 다만, 사전에 공지 할 수 없는 부득이한 사정이 있는 경우 사후에 공지할 수 있습니다.",FALSE
,NHN,"회사는 무료로 제공되는 서비스의 일부 또는 전부를 회사의 운영정책 및 운영상의 필요 에 따라 수정, 중단, 변경할 수 있으며, 이에 대하여 관계법령에 특별한 규정이 없는 한 회원에게 별도의 보상을 하지 않습니다.",FALSE
,NHN,회사는 단독으로 또는 다른 회사와 제휴하여 회원에게 서비스를 제공합니다.,FALSE
,NHN,"서비스는 연중무휴, 1일 24시간 제공을 원칙으로 합니다.",FALSE
,NHN,"회사는 회사가 제공하 무료서비스 이용과 관련하여 회원에게 발생한 어떠한 손해에 대해서도 책임을 지지 않습니다. 다만, 회사의 고의 또는 중대한 과실로 인하여 발생한 손해의 경우는 제외합니다.",FALSE
,NHN,"회사의 귀책사유로 사전고지 없이 1일 4시간 이상 연속하여 서비스가 중지되거나 장애가 발생한 경우 정액제 서비스에 한하여 서비스 중지ㆍ장애시간의 3배에 해당회사가 서버점검 등의 사유로 서비스 중지ㆍ장애를 사전에 고 지하였으나, 서비스 중지ㆍ장애시간이 10시간이 초과하는 경우에는 정액제 서비스에 한하여 그 초과된 시간만큼 이용시간을 무료로 연장합니다.",FALSE
,NHN,"이용시간 연장이 불가능한 유료서비스의 경우 회사는 회사의 선택으로 등가의 유료서비스, 한코인 등으로 서비스의 중지·장애 내역을 보상합니다.",FALSE
,NHN,"회사는 기술상ㆍ운영상 필요에 의해 서비스의 전부 또는 일부 를 종료할 수 있으며, 30일 전에 홈페이지에 이를 공지하고 서비스의 제공을 종료할 수 있습니다. 다만, 사전에 통지할 수 없는 부득이한 사정이 있는 경우에는 사후에 통지를 할 수 있습니다.",FALSE
,NHN,"회사는 서비스 이용을 신청한 회원에게 원활하게 서비스를 제공하기 위해, 개별 게 임 클라이언트, 보안프로그램, 결제 모듈 등 서비스 이용에 필요한 프로그램을 회원의 추가 동의 없이 설치하거나 변경할 수 있습니다. 단, 광고 프로그램 등 게임서비스 이용과 무관한 프로그램의 설치 시에는 회원에게 고지하고 동의를 받아 설치 합 니다.",FALSE
,NHN,"회사는 관계법령을 준수하는 범위 내에서 회원이 서비스 이용 중 필요하다고 인정되는 다양한 정보를 공지사항이나 전 자우편 등의 방법으로 회원에게 제공할 수 있습니다. 다만, 회원은 언제든지 개인정보관리화면, 전자우편 등을 통하여 수신 거 절 을 할 수 있습니다.",FALSE
,NHN,정보를 전화 및 모사전송기기에 의하여 전송하려고 하는 경우에는 회원의 사전 동의를 받아서 전송합니다.,FALSE
,NHN,"회사는 서비스의 운영과 관련하여 서비스 화면, 홈페이지, 전자우편 등에 광고를 게 재할 수 있습니다. 광고가 게재된 전자우편 등을 수신한 회원은 수신거절을 회사에 할 수 있습니다.",FALSE
,NHN,"회사가 제공하는 서비스는 배너와 링크 등 다양한 형태의 광고가 포함되어 있 으며, 이는 제3자가 제공하는 페이지와 연결될 수 있습니다.",FALSE
,NHN,"전항에 따라 제3자가 제공하는 페이지로 연결될 경우 해당 페이지는 회사의 서비스 영역이 아니므로 회사가 신뢰성, 안정성 등을 보장하지 않으며 그로 인한 회원의 손해에 대하여도 회사는 책임을 지지 않습니다.",FALSE
,NHN,"회원의 게시물이 정보통신망이용촉진 및 정보보호 등에 관한 법률 및 저작권법 등 관계법령에 위반되는 내용을 포함하는 경우, 권리자는 관계법령이 정한 절차에 따라 해당 게시물의 게시중단 및 삭제 등을 요 청할 수 있으며, 회사는 관계법령에 따라 조치를 취하여야 합니다.",FALSE
,NHN,회사는 전항에 따른 권리자의 요청이 없는 경우라도 권리침해가 인정될만한 사유가 있거나 기타 회사의 운영정책 및 관계법령에 위반되는 경우에는 해당 게시물에 대해 임시조치 등을 취할 수 있습니다.,FALSE
,NHN,본 조에 따른 세부절차는 정보통신망 이용촉진 및 정보보호 등에 관한 법률 및 저작권법이 규정한 범위 내에서 회사가 정한 게시중단 요청 서비스에 따릅니다.,FALSE
,NHN,"회사는 회원의 이용 실적에 따라 사이버 포인트를 제공할 수 있으며, 회사가 정한 유 효기간 내에 사용되지 않은 사이버포인트는 소멸될 수 있습니다.",FALSE
,NHN,"사이버 포인트의 적립에 오류가 있는 경우 회원은 상당기간 내에 정정신청을 할 수 있으며, 회사는 확인절차를 거친 후 결과에 대하여 고지하고 필요한 경우 사이버 포인트에 정정 조치를 취할 수 있습니다.",FALSE
,NHN,"회사는 서비스의 효율적 이용 및 운영, 경영상·기술상 필요를 위해 사이버 포인트의 일부 또는 전부를 조정 및 회수, 종료할 수 있으며, 사이버 포인트는 회사가 사전에 정한 기간에 따라 주기적으로 소멸될 수 있 습니 다. 이 경우 회사는 사전 고지를 최소 1개월 전에 하여야 하며, 고지된 날까지 사용되지 않은 기적립된 사이버 포인트는 소멸됩 니 다.",FALSE
,NHN,"회사는 서비스의 운영, 프로그램 안정화 및 오류개선, 악성코드 감염여부 확인 등 게 임서비스 품질개선을 위해 회원들의 개인정보를 제외한 PC 등 단말기 설정 및 사양정보와 시스템 정보, 오류 정보를 수집, 활용 할 수 있습니다.",FALSE
,NHN,"회사는 서비스 내에서 회원간 이루어지는 모든 채팅 내용을 저장, 보관할 수 있습니 다. 회사는 회원간의 분쟁 조정, 민원처리 또는 게임 질서의 유지를 위하여 회사가 필요하다고 판단하는 경우에 한하여 본 정보를 열람하도록 할 것이며, 본 정보는 회사만이 보유하고 법령으로 권한을 부여받지 않은 제3자는 절대로 열람할 수 없습니다.",FALSE
,NHN,"회사는 해당 정보를 열람하기 전에 채팅정보의 열람이 필요한 사유 및 열람 범위를 해당 회원에게 사전 고지하기로 합니다. 다만, 계정 도용, 현금거래, 언어폭력, 게임 내 사기 등 기망행위, 버그 악용, 기타 현행 법령 위반행위 및 이 약관 제13조에서 정하는 약관위반 행위 의 조사, 처리, 확인 및 이의 구제와 관련하여 회원의 채팅 정보를 열람해야 할 필요가 있는 경우에는 사후에 채팅정보가 열람 된 회원들에 대하여 열람한 사유와 열람한 정보 중 본인과 관련된 부분을 고지하기로 합니다.",FALSE
,NHN,"회사는 회원에게 안정적이고 신속하게 서비스를 제공하기 위하여, 서비스 설치 및 이용 시에 회원 PC의 일부 저장 공간이나 리소스를 활용하여 다른 회원에게 데이터를 전송하는 Grid Computing, 분산처리시스템 과 같은 기술을 적용할 수 있습니다.",FALSE
,NHN,회사는 회원들을 대상으로 일정 기간 테스트 목적의 서비스를 제공할 수 있습니다.,FALSE
,NHN,"테스트 목적 서비스의 경우는 서비스 안정성 등을 위해 게임 데이터의 변경, 추가, 삭제 등이 실시될 수 있으며, 테스트 기간 동안 회원이 취득한 게임머니, 캐릭터 등 해당 테스트 목적 서비스와 관련된 모든 데이터는 초기화될 수 있습니다.",FALSE
,NHN,유료서비스 이용을 신청한 회원은 게임 서비스 이용요금을 성실히 납부하여야 합니다.,FALSE
,NHN,"유료서비스 이용을 신청한 회원은 게임 서비스 이용요금을 신청 후 회사에서 제공하는 방법으로 지급하여야 합니다. 단, 무통장입금의 방식으로 신청한 회원은 신청 완료 후 3일 이내에 해당 금액을 입금하여야 하며, 3일 이내에 입금하지 않을 시에는 그 신청을 철회한 것으로 봅니다.",FALSE
,NHN,"회사는 미성년자인 회원이 결제가 필요한 유료 게임서비스를 이용하고자 하는 경우 부모 등 법정 대리인의 동의를 얻어야 하고, 동의 없이 이루어진 유료 게임서비스 이용은 법정대리인이 취소할 수 있다는 내용 을 유료 게임서비스 이용을 위한 결제 전에 고지하도록 합니다.",FALSE
,NHN,"회원이 유료서비스 이용 시 자동결제 방식을 선택하였지만 사전 고지된 자동결제일 에 정상 결제가 이루어지지 않는 경우, 자동결제 대상 유료서비스가 종료되거나 변경되는 경우 또는 회원이 최종 이용일로부터 6 개월간 서비스를 이용하지 않을 경우 회사는 자동결제 계약을 해지할 수 있습니다.",FALSE
,NHN,회사의 운영정책 및 제1항의 결제업체의 기준에 따라 회원 당 월 누적 결제액 및 충전 한도가 제한될 수 있습니다. 해당 기준을 초과한 경우 유료서비스의 추가 이용은 불가능할 수 있습니 다. 이 경우 연속적 사용을 전제로 한 사이버포인트 등의 혜택은 소멸될 수 있습니다.,FALSE
,NHN,"회사의 유료서비스는 청약철회가 가능한 콘텐츠와 청약철회가 제한되는 콘텐츠로 구분되어 제공되며, 이러한 내용은 회원이 콘텐츠를 구매할 시 고지 합니다. 회사와 청약철회가 가능한 유료서비스 이용에 관한 계약을 체결한 회원은 구매일 또는 유료서비스 이용가능일로부터 7일 이내에는 청약철회를 할 수 있습니다.",FALSE
,NHN,회원은 다음 각 호의 어느 하나에 해당하는 경우에는 회사의 의사에 반하여 제1항에 따른 청약철회 등을 할 수 없습니다.,FALSE
,NHN,회원에게 책임이 있는 사유로 재화 등이 멸실되거나 훼손된 경우 청약철회 등을 할 수 없습니다.,FALSE
,NHN,회원이 재화를 사용 또는 일부 소비한 경우 청약철회 등을 할 수 없습니다.,FALSE
,NHN,시간이 지나 다시 판매하기 곤란할 경우 청약철회 등을 할 수 없습니다.,FALSE
,NHN,복제 가능한 재화 등의 포장을 훼손한 경우 청약철회 등을 할 수 없습니다.,FALSE
,NHN,그 밖에 거래의 안전을 위하여 법령으로 정하는 경우 청약철회 등을 할 수 없습니다.,FALSE
,NHN,회사는 청약철회 등이 불가능한 재화 등의 경우에는 그 사실을 재화 등의 포장이나 그밖에 회원이 쉽게 알 수 있는 곳에 명확하게 적시하거나 시험 사용 상 품을 제공하는 등의 방법으로 청약철회 등의 권리 행사가 방해 받지 아니하도록 조치하여야 합니다. 만약 회사가 이러한 조치를 하지 아니한 경우에는 청약철회 제한사유에도 불구하고 회원은 청약철회를 할 수 있습니다.,FALSE
,NHN,"회원은  유료서비스의 내용이 표시·광고 내용과 다르거나 계약내용과 다르게 이행된 경우에는 구매일 또는 유료서비스 이용가능일로부터 3월 이내, 그 사실을 안 날 또는 알 수 있었던 날부터 30일 이내에 청약철회를 할 수 있습니다.",FALSE
,NHN,"회원은 구두 또는 서면, 전자우편으로 청약철회를 할 수 있습니다.",FALSE
,NHN,"회원은 언제든지 서비스 초기화면의 고객센터 또는 내 정보 관리 메뉴 등을 통하여 이용계약 해지 신청을 할 수 있습니다. 회원이 회원탈퇴를 신청한 경우 회사는 회원 본인 여부를 확인할 수 있으며, 관계법령 등이 정하는 바에 따라 이를 즉시 처리합니다. 단, 회사는 이용자의 회원가입 후 일정시간 동안 서비스 부 정 이용 방지 등의 사유로 즉시 탈퇴를 제한할 수 있습니다.",FALSE
,NHN,"회원이 이용계약을 해지할 경우, 관계법령 및 개인정보 처리방침에 따라 회사가 회원정보를 보유하는 경우를 제외하고는 해지 즉시 회원의 계정정보를 포함한 모든 데이터는 소멸됩니다.",FALSE
,NHN,회사는 회원이 이 약관에서 정한 회원의 의무를 위반한 경우에는 회원에 대한 사전 통보 후 이용계약을 해지할 수 있습니다.,FALSE
,NHN,회사는 회원이 현행 법령 위반 및 고의 또는 중대한 과실로 회사에 손해를 입힌 경우에는 사전 통보 없이 이용계약을 해지할 수 있습니다.,FALSE
,NHN,"회원이 회사의 이용제한에 불복하고자 할 때에는 통보를 받은 날로부터 15일 이내 에 회사의 이용제한에 불복하는 이유를 기재한 이의신청서를 서면, 전자우편 또는 이에 준하는 방법으로 회사에 제출하여야 합 니 다.",FALSE
,NHN,"제1항의 이의신청서를 접수한 회사는 접수한 날로부터 15일 이내에 회원의 불복 이 유에 대하여 서면, 전자우편 또는 이에 준하는 방법으로 답변하여야 합니다. 다만, 회사는 15일 이내에 답변이 곤란한 경우 회 원 에게 그 사유와 처리일정을 통보합니다.",FALSE
